CD;Año;Semana;Tienda;Apertura;CD;Cierre;Estado;Estatus;MismasTiendas;Region;Zona;Ventas Actuales;Ventas Año Anterior;Variacion Venta;% Margen;% Margen Año Anterior;Costo de Ventas;Piezas de Venta;Piezas Venta Año Anterior;Utilidad Tienda;Inventario pesos;Inventario Año Anterior pesos;Inventario pzas;Inventario Año Anterior pzas;Inventario CD pesos;Inventario CD Año Anterior pesos;Inventario CD pzas;Inventario CD Año Anterior pzas;Inventario Tienda IT pesos;Inventario Tienda IT Año Anterior pesos;Inventario Tienda IT pzas;Inventario Tienda IT Año Anterior pzas;Inventario On Hand pesos;Inventario OH Año Anterior pesos;Inventario On Hand Pzas;Inventario OH Año Anterior pzas
7440;2024;Sem-31;6522 - Ojinaga (CHH);20230817;7440;20400101;CHH;Activo;NA;R51 Chihuahua Sur;D07 NORTE;$17.627;;$17.627;50,55%;-7,00%;$7.483;560;;$ 8.910,75;$171.698;;11.879;;;;;;$6.368;;360;;$165.330;;11.519;
7440;2024;Sem-31;6523 - Paseo las Flores (NLE);20240118;7440;20400101;NLE;Activo;NA;R62 Monterrey Guadalupe;D04 NORESTE;$19.181;;$19.181;42,79%;-7,00%;$9.631;678;;$ 8.207,48;$164.904;;10.162;;;;;;$8.913;;388;;$155.991;;9.774;
7440;2024;Sem-31;6525 - San Antonio (NLE);20240711;7440;20400101;NLE;Activo;NA;R14 Monterrey Sur;D04 NORESTE;$18.581;;$18.581;48,16%;-7,00%;$8.331;590;;$ 8.949,04;$142.398;;10.062;;;;;;$14.705;;755;;$127.693;;9.307;
7440;2024;Sem-31;6526 - Parajes de Oriente (CHH);20240118;7440;20400101;CHH;Activo;NA;R53 Juarez Norte;D07 NORTE;$19.293;;$19.293;49,01%;-7,00%;$8.487;580;;$ 9.455,04;$184.556;;11.438;;;;;;$10.018;;524;;$174.538;;10.914;
7440;2024;Sem-31;6527 - Xonaca (PUE);20231109;7440;20400101;PUE;Activo;NA;R38 Puebla;D08 CENTRO (CDMX,PUE,MOR,GRO);$14.697;;$14.697;47,94%;-7,00%;$6.623;471;;$ 7.045,35;$165.184;;11.467;;;;;;$0;;;;$165.184;;11.467;
7440;2024;Sem-31;6530 - Paseo Zihuatanejo (GRO);20190829;7440;20400101;GRO;Activo;Mismas Tiendas;R29 Michoacan/Gro;D09 OCCIDENTE;$22.463;$18.878;$3.585;45,38%;44,99%;$10.697;764;589;$ 10.193,69;$163.455;$113.432;11.413;8.738;;;;;$10.245;$10.567;476;1.216;$153.210;$102.866;10.937;7.522
7440;2024;Sem-31;6535 - Universidad Chihuahua (CHH);20221208;7440;20210517;CHH;Activo;Mismas Tiendas;R20 Chihuahua;D07 NORTE;$9.559;$10.877;($1.318);49,78%;50,59%;$4.131;349;364;$ 4.758,79;$182.060;$120.382;12.686;7.003;;;;;$12.852;$1.314;590;32;$169.208;$119.068;12.096;6.971
7440;2024;Sem-31;6536 - Santiago Troncoso (CHH);20210422;7440;20400101;CHH;Activo;Mismas Tiendas;R53 Juarez Norte;D07 NORTE;$25.298;$24.910;$388;42,86%;43,80%;$12.685;934;764;$ 10.842,51;$205.727;$142.236;12.743;8.571;;;;;$9.596;$19.954;545;1.426;$196.130;$122.282;12.198;7.145
7440;2024;Sem-31;6538 - Lomas Juarez (NLE);20210624;7440;20400101;NLE;Activo;Mismas Tiendas;R52 Monterrey Juarez;D04 NORESTE;$17.311;$14.060;$3.251;44,91%;46,13%;$8.324;567;470;$ 7.775,13;$175.027;$109.521;11.839;7.597;;;;;$8.421;$6.984;348;436;$166.605;$102.537;11.491;7.161
7440;2024;Sem-31;6539 - Sendero Sur (COA);20210610;7440;20400101;COA;Activo;Mismas Tiendas;R60 Saltillo Centro;D07 NORTE;$19.313;$21.495;($2.182);43,09%;45,69%;$9.639;587;605;$ 8.322,19;$183.937;$162.092;11.052;9.751;;;;;$8.018;$1.021;336;84;$175.919;$161.072;10.716;9.667
7440;2024;Sem-31;6541 - Paseo Monclova (COA);20210826;7440;20400101;COA;Activo;Mismas Tiendas;R48 Monclova;D10 FRONTERA TAMAULIPAS;$15.102;$14.242;$860;47,54%;46,38%;$6.866;464;450;$ 7.179,29;$208.506;$143.526;13.266;9.215;;;;;$4.187;$4.930;192;192;$204.319;$138.597;13.074;9.023
7440;2024;Sem-31;6549 - Villas la Puerta (NLE);20220728;7440;20400101;NLE;Activo;Mismas Tiendas;R76 Monterrey Sta Catarina;D04 NORESTE;$18.094;$19.901;($1.806);43,96%;44,10%;$8.874;623;672;$ 7.954,15;$161.947;$135.698;9.880;8.252;;;;;$8.390;$9.210;360;572;$153.557;$126.488;9.520;7.680
7440;2024;Sem-31;6550 - Saltillo Madero (COA);20210930;7440;20400101;COA;Activo;Mismas Tiendas;R60 Saltillo Centro;D07 NORTE;$17.485;$12.952;$4.532;43,98%;42,08%;$8.571;631;389;$ 7.689,46;$163.223;$108.030;10.884;6.458;;;;;$7.050;$4.619;288;324;$156.173;$103.411;10.596;6.134
7440;2024;Sem-31;6551 - Valle De Lincoln (NLE);20210805;7440;20400101;NLE;Activo;Mismas Tiendas;R14 Monterrey Sur;D04 NORESTE;$18.265;$17.272;$993;42,56%;45,01%;$9.213;620;536;$ 7.773,04;$215.464;$139.099;13.096;9.049;;;;;$8.197;$5.608;324;336;$207.267;$133.491;12.772;8.713
7440;2024;Sem-31;6552 - Santa Teresa (NLE);20210902;7440;20400101;NLE;Activo;Mismas Tiendas;R18 Monterrey Apodaca;D04 NORESTE;$10.723;$7.871;$2.852;46,07%;38,07%;$5.032;338;266;$ 4.940,50;$178.288;$95.672;12.472;5.915;;;;;$8.312;$1.314;384;32;$169.977;$94.358;12.088;5.883
7440;2024;Sem-31;6554 - Constitucion (NLE);20211007;7440;20400101;NLE;Activo;Mismas Tiendas;R76 Monterrey Sta Catarina;D04 NORESTE;$14.075;$12.373;$1.701;47,72%;42,75%;$6.373;466;390;$ 6.716,87;$165.095;$112.677;10.812;7.083;;;;;$5.989;$11.628;260;665;$159.106;$101.050;10.552;6.418
7440;2024;Sem-31;6561 - Plaza Las Americas Juarez (CHH);20210708;7440;20400101;CHH;Activo;Mismas Tiendas;R21 Juarez Sur;D07 NORTE;$21.225;$14.930;$6.295;43,56%;44,84%;$10.495;715;505;$ 9.244,80;$167.361;$129.251;10.932;8.515;;;;;$3.678;$2.206;202;92;$163.683;$127.046;10.730;8.423
7440;2024;Sem-31;6564 - Jose Ma. Iglesias (CHH);20211230;7440;20400101;CHH;Activo;Mismas Tiendas;R51 Chihuahua Sur;D07 NORTE;$21.375;$23.616;($2.241);48,76%;46,75%;$9.456;730;728;$ 10.423,33;$161.539;$129.417;10.365;8.885;;;;;$2.631;$7.977;180;468;$158.908;$121.440;10.185;8.417
7440;2024;Sem-31;6567 - Revolucion Laredo (TAM);20211230;7440;20400101;TAM;Activo;Mismas Tiendas;R15 Laredo Anahuac;D10 FRONTERA TAMAULIPAS;$18.437;$21.814;($3.378);45,47%;45,15%;$8.763;574;646;$ 8.383,38;$188.492;$137.350;11.873;8.966;;;;;$6.764;$6.840;312;500;$181.728;$130.510;11.561;8.466
7440;2024;Sem-31;6568 - Manantiales (COA);20211111;7440;20400101;COA;Activo;Mismas Tiendas;R17 Saltillo / Ramos;D07 NORTE;$17.214;$17.917;($703);43,45%;41,78%;$8.529;556;525;$ 7.479,43;$149.477;$108.371;9.475;7.300;;;;;$8.064;$0;388;;$141.413;$108.371;9.087;7.300
7440;2024;Sem-31;6570 - Matamoros Wal Exp (TAM);20210819;7440;20400101;TAM;Activo;Mismas Tiendas;R58 Matamoros;D10 FRONTERA TAMAULIPAS;$8.124;$8.166;($42);47,36%;50,47%;$3.708;263;273;$ 3.847,50;$161.024;$80.144;11.097;4.778;;;;;$0;$6.077;;304;$161.024;$74.067;11.097;4.474
7440;2024;Sem-31;6571 - Mina Juarez (CHH);20210819;7440;20400101;CHH;Activo;Mismas Tiendas;R21 Juarez Sur;D07 NORTE;$11.060;$5.392;$5.668;47,34%;44,72%;$5.050;391;156;$ 5.236,10;$155.080;$83.647;10.670;4.862;;;;;$3.782;$1.314;180;32;$151.299;$82.333;10.490;4.830
7440;2024;Sem-31;6575 - Cantoral (NLE);20211111;7440;20400101;NLE;Activo;Mismas Tiendas;R62 Monterrey Guadalupe;D04 NORESTE;$30.540;$20.135;$10.405;40,69%;46,19%;$15.977;1.010;629;$ 12.425,70;$184.154;$117.453;10.748;8.421;;;;;$11.705;$21.847;540;1.637;$172.449;$95.606;10.208;6.784
7440;2024;Sem-31;6576 - Plaza Nogales (CHH);20220421;7440;20400101;CHH;Activo;Mismas Tiendas;R20 Chihuahua;D07 NORTE;$22.192;$14.427;$7.765;41,95%;47,69%;$11.328;734;502;$ 9.310,31;$132.703;$100.882;9.043;7.197;;;;;$1.207;$5.228;122;312;$131.496;$95.654;8.921;6.885
7440;2024;Sem-31;6577 - Cd. Madero (TAM);20211112;7440;20400101;TAM;Activo;Mismas Tiendas;R19 Tampico;D05 BAJIO;$17.112;$12.955;$4.157;48,44%;49,19%;$7.626;569;381;$ 8.288,41;$142.288;$96.781;9.863;6.695;;;;;$207;$3.364;10;168;$142.081;$93.417;9.853;6.527
7440;2024;Sem-31;6581 - Plaza Citadel (NLE);20211202;7440;20400101;NLE;Activo;Mismas Tiendas;R75 Monterrey Lindavista;D04 NORESTE;$14.090;$15.867;($1.777);44,53%;44,15%;$6.829;509;504;$ 6.274,66;$175.176;$104.293;11.755;6.860;;;;;$6.721;$9.577;292;628;$168.455;$94.716;11.463;6.232
7440;2024;Sem-31;6582 - Paseo Triunfo (CHH);20211125;7440;20400101;CHH;Activo;Mismas Tiendas;R21 Juarez Sur;D07 NORTE;$8.718;$9.717;($999);46,92%;46,09%;$4.017;294;298;$ 4.090,77;$172.694;$89.463;11.526;6.172;;;;;$4.455;$1.314;236;32;$168.239;$88.149;11.290;6.140
7440;2024;Sem-31;6584 - Jarachinas (TAM);20211209;7440;20400101;TAM;Activo;Mismas Tiendas;R13 Reynosa;D10 FRONTERA TAMAULIPAS;$19.745;$21.253;($1.508);43,58%;44,02%;$9.758;687;640;$ 8.604,06;$202.273;$142.956;13.362;8.894;;;;;$7.666;$11.427;312;756;$194.607;$131.529;13.050;8.138
7440;2024;Sem-31;6585 - Sabinas Hidalgo (NLE);20211104;7440;20400101;NLE;Activo;Mismas Tiendas;R65 Laredo Centro;D10 FRONTERA TAMAULIPAS;$22.056;$23.610;($1.554);43,52%;47,88%;$10.913;825;801;$ 9.598,80;$139.109;$94.689;8.792;7.065;;;;;$11.170;$8.787;492;700;$127.939;$85.902;8.300;6.365
7440;2024;Sem-31;6589 - Paseo Santa Catarina (NLE);20220317;7440;20400101;NLE;Activo;Mismas Tiendas;R76 Monterrey Sta Catarina;D04 NORESTE;$25.270;$25.746;($476);44,86%;44,84%;$12.166;851;775;$ 11.335,00;$167.421;$119.253;12.194;8.262;;;;;$11.396;$10.966;584;932;$156.025;$108.287;11.610;7.330
7440;2024;Sem-31;6592 - Plaza San Miguel (NLE);20211230;7440;20400101;NLE;Activo;Mismas Tiendas;R62 Monterrey Guadalupe;D04 NORESTE;$18.833;$22.355;($3.522);46,32%;42,96%;$8.791;625;654;$ 8.723,81;$160.336;$139.283;11.002;9.457;;;;;$8.861;$2.631;456;180;$151.475;$136.652;10.546;9.277
7440;2024;Sem-31;"6593 - Tecnologico
 (CHH)";20220113;7440;20400101;CHH;Activo;Mismas Tiendas;R20 Chihuahua;D07 NORTE;$22.919;$16.915;$6.004;46,17%;46,19%;$10.734;825;493;$ 10.581,11;$171.721;$145.866;11.613;9.377;;;;;$11.269;$3.052;628;128;$160.452;$142.815;10.985;9.249
7440;2024;Sem-31;6598 - Allende Coahuila (COA);20220512;7440;20400101;COA;Activo;Mismas Tiendas;R59 Piedras Negras;D10 FRONTERA TAMAULIPAS;$14.952;$16.484;($1.532);46,25%;45,95%;$6.991;518;546;$ 6.915,06;$158.586;$101.014;10.388;6.563;;;;;$7.935;$18.571;408;1.407;$150.651;$82.443;9.980;5.156
7440;2024;Sem-31;6600 - Canseco (TAM);20221208;7440;20400101;TAM;Activo;Mismas Tiendas;R15 Laredo Anahuac;D10 FRONTERA TAMAULIPAS;$15.425;$14.939;$486;46,45%;47,43%;$7.181;495;478;$ 7.164,44;$208.225;$127.539;13.803;7.814;;;;;$10.207;$3.855;468;196;$198.018;$123.684;13.335;7.618
7440;2024;Sem-31;6646 - Talamas Camandari (CHH);20221117;7440;20400101;CHH;Activo;Mismas Tiendas;R53 Juarez Norte;D07 NORTE;$44.667;$26.110;$18.557;45,94%;47,34%;$21.019;1.452;701;$ 20.521,28;$222.355;$127.197;13.782;7.766;;;;;$11.970;$21.148;702;1.716;$210.385;$106.050;13.080;6.050
7440;2024;Sem-31;6655 - Citadina Jaral (NLE);20231114;7440;20400101;NLE;Activo;NA;R76 Monterrey Sta Catarina;D04 NORESTE;$29.238;;$29.238;41,47%;-7,00%;$15.067;921;;$ 12.124,17;$144.070;;8.818;;;;;;$19.427;;908;;$124.642;;7.910;
7440;2024;Sem-31;6656 - Plaza Paraíso (NLE);20231012;7440;20400101;NLE;Activo;NA;R14 Monterrey Sur;D04 NORESTE;$9.379;;$9.379;45,02%;-7,00%;$4.500;316;;$ 4.222,60;$134.084;;8.624;;;;;;$9.801;;472;;$124.283;;8.152;
7440;2024;Sem-31;6657 - Portal de Lincoln (NLE);20231102;7440;20400101;NLE;Activo;NA;R14 Monterrey Sur;D04 NORESTE;$14.312;;$14.312;46,14%;-7,00%;$6.707;510;;$ 6.602,92;$173.999;;11.484;;;;;;$7.503;;348;;$166.496;;11.136;
7440;2024;Sem-31;6658 - Eva Samano (TAM);20230601;7440;20400101;TAM;Activo;Mismas Tiendas;R15 Laredo Anahuac;D10 FRONTERA TAMAULIPAS;$11.288;$10.487;$801;49,74%;47,45%;$4.883;369;290;$ 5.614,65;$221.789;$107.312;15.128;6.420;;;;;$5.713;$9.144;276;612;$216.076;$98.168;14.852;5.808
7440;2024;Sem-31;6660 - Aztlan (NLE);20230904;7440;20400101;NLE;Activo;NA;R14 Monterrey Sur;D04 NORESTE;$22.224;;$22.224;44,78%;-7,00%;$10.717;790;;$ 9.951,42;$181.110;;10.604;;;;;;$14.702;;680;;$166.408;;9.924;
7440;2024;Sem-31;6661 - Tulyehualco (DIF);20240725;7440;20400101;DIF;Activo;NA;R35 CDMX Norte;D08 CENTRO (CDMX,PUE,MOR,GRO);$82.757;;$82.757;48,60%;-7,00%;$36.746;2.942;;$ 40.217,87;$147.755;;11.208;;;;;;$0;;;;$147.755;;11.208;
7440;2024;Sem-31;6662 - Los Heroes Chalco (MEX);20231130;7440;20400101;MEX;Activo;NA;R45 CDMX Centro;D08 CENTRO (CDMX,PUE,MOR,GRO);$7.690;;$7.690;50,22%;-7,00%;$3.290;244;;$ 3.861,53;$177.008;;11.935;;;;;;$0;;;;$177.008;;11.935;
7440;2024;Sem-31;6663 - Libertad Victoria (TAM);20230803;7440;20400101;TAM;Activo;NA;R57 Ciudad Victoria;D05 BAJIO;$23.839;$60.923;($37.084);47,48%;47,57%;$10.851;845;2.388;$ 11.319,24;$214.050;$217.507;13.043;16.022;;;;;$8.618;$6.934;456;558;$205.433;$210.573;12.587;15.464
7440;2024;Sem-31;6664 - Pantitlan (MEX);20231028;7440;20400101;MEX;Activo;NA;R35 CDMX Norte;D08 CENTRO (CDMX,PUE,MOR,GRO);$10.525;;$10.525;47,23%;-7,00%;$4.818;343;;$ 4.970,74;$170.112;;11.350;;;;;;$0;;;;$170.112;;11.350;
7440;2024;Sem-31;6665 - Patio Toluca (MEX);20231019;7440;20400101;MEX;Activo;NA;R63 Toluca;D08 CENTRO (CDMX,PUE,MOR,GRO);$9.304;;$9.304;49,36%;-7,00%;$4.060;285;;$ 4.592,96;$167.840;;11.150;;;;;;$0;;;;$167.840;;11.150;
7440;2024;Sem-31;6669 - Ruiz Cortinez (TAM);20220929;7440;20400101;TAM;Activo;Mismas Tiendas;R65 Laredo Centro;D10 FRONTERA TAMAULIPAS;$11.473;$13.057;($1.584);47,23%;47,67%;$5.251;386;352;$ 5.419,36;$187.092;$125.429;11.718;7.345;;;;;$6.654;$3.070;276;192;$180.438;$122.359;11.442;7.153
7440;2024;Sem-31;6670 - Valle Hermoso (TAM);20220210;7440;20400101;TAM;Activo;Mismas Tiendas;R58 Matamoros;D10 FRONTERA TAMAULIPAS;$21.708;$20.052;$1.655;46,07%;45,57%;$10.187;745;613;$ 10.000,66;$188.366;$146.413;12.123;9.256;;;;;$3.410;$14.200;323;1.035;$184.956;$132.213;11.800;8.221
7440;2024;Sem-31;6674 - Rio Bravo (TAM);20221103;7440;20400101;TAM;Activo;Mismas Tiendas;R58 Matamoros;D10 FRONTERA TAMAULIPAS;$11.143;$16.426;($5.283);50,87%;48,15%;$4.695;338;536;$ 5.668,03;$169.271;$107.511;10.804;6.653;;;;;$2.450;$16.583;206;1.097;$166.821;$90.928;10.598;5.556
7440;2024;Sem-31;6676 - Guadalupe Guerra (NLE);20220519;7440;20400101;NLE;Activo;Mismas Tiendas;R62 Monterrey Guadalupe;D04 NORESTE;$14.516;$21.161;($6.645);45,24%;42,00%;$6.933;491;703;$ 6.566,67;$158.903;$124.918;10.224;7.513;;;;;$10.894;$9.767;552;556;$148.009;$115.151;9.672;6.957
7440;2024;Sem-31;6678 - Reforma Laredo (TAM);20220825;7440;20400101;TAM;Activo;Mismas Tiendas;R65 Laredo Centro;D10 FRONTERA TAMAULIPAS;$8.614;$16.643;($8.029);50,36%;50,01%;$3.674;228;484;$ 4.337,86;$161.052;$129.009;10.125;8.014;;;;;$3.720;$2.326;192;108;$157.332;$126.683;9.933;7.906
7440;2024;Sem-31;6681 - Plaza San Pedro (CHH);20220825;7440;20400101;CHH;Activo;Mismas Tiendas;R20 Chihuahua;D07 NORTE;$14.418;$16.330;($1.912);48,32%;44,24%;$6.442;456;507;$ 6.966,47;$182.208;$130.475;11.823;7.896;;;;;$1.644;$6.302;108;388;$180.564;$124.173;11.715;7.508
7440;2024;Sem-31;6682 - Plaza Delicias (CHH);20220901;7440;20400101;CHH;Activo;Mismas Tiendas;R51 Chihuahua Sur;D07 NORTE;$18.837;$12.582;$6.254;42,69%;47,24%;$9.477;665;382;$ 8.040,76;$190.104;$132.196;12.018;7.973;;;;;$6.123;$7.298;458;340;$183.981;$124.897;11.560;7.633
7440;2024;Sem-31;6683 - Independencia (CHH);20221027;7440;20400101;CHH;Activo;Mismas Tiendas;R53 Juarez Norte;D07 NORTE;$27.570;$22.727;$4.843;47,66%;46,53%;$12.500;871;558;$ 13.140,12;$188.781;$109.363;11.578;7.385;;;;;$16.188;$9.082;980;632;$172.593;$100.281;10.598;6.753
7440;2024;Sem-31;6684 - Otilio Gonzalez (COA);20220811;7440;20400101;COA;Activo;Mismas Tiendas;R60 Saltillo Centro;D07 NORTE;$17.310;$15.225;$2.085;42,99%;41,13%;$8.656;596;506;$ 7.442,20;$206.042;$126.961;12.836;7.890;;;;;$7.057;$4.490;348;300;$198.986;$122.470;12.488;7.590
7440;2024;Sem-31;6687 - Riberena (TAM);20221006;7440;20400101;TAM;Activo;Mismas Tiendas;R13 Reynosa;D10 FRONTERA TAMAULIPAS;$12.612;$12.209;$403;46,78%;46,71%;$5.829;432;360;$ 5.899,74;$175.794;$117.590;11.526;7.054;;;;;$9.931;$3.716;528;252;$165.863;$113.873;10.998;6.802
7440;2024;Sem-31;6688 - Elias Pina (TAM);20230216;7440;20400101;TAM;Activo;Mismas Tiendas;R13 Reynosa;D10 FRONTERA TAMAULIPAS;$21.599;$21.600;($0);47,74%;47,56%;$9.775;631;593;$ 10.312,21;$176.674;$71.190;10.669;4.475;;;;;$16.668;$10.759;1.030;800;$160.006;$60.431;9.639;3.675
7440;2024;Sem-31;6691 - Nava (COA);20221208;7440;20400101;COA;Activo;Mismas Tiendas;R59 Piedras Negras;D10 FRONTERA TAMAULIPAS;$12.999;$17.329;($4.331);42,94%;45,75%;$6.507;480;557;$ 5.581,77;$184.541;$116.263;11.435;7.034;;;;;$8.221;$12.629;416;841;$176.320;$103.635;11.019;6.193
7440;2024;Sem-31;6694 - Aviana (NLE);20221027;7440;20400101;NLE;Activo;Mismas Tiendas;R18 Monterrey Apodaca;D04 NORESTE;$16.632;$12.294;$4.338;46,18%;45,16%;$7.787;545;371;$ 7.680,33;$145.665;$109.500;9.958;7.390;;;;;$12.595;$10.941;520;688;$133.070;$98.559;9.438;6.702
7440;2024;Sem-31;6695 - Buena Vista (NLE);20221013;7440;20400101;NLE;Activo;Mismas Tiendas;R76 Monterrey Sta Catarina;D04 NORESTE;$19.505;$20.534;($1.029);41,35%;44,47%;$10.075;669;606;$ 8.064,80;$219.762;$93.576;13.820;6.321;;;;;$12.911;$9.409;476;624;$206.851;$84.167;13.344;5.697
7440;2024;Sem-31;6697 - Fresnos (NLE);20230202;7440;20400101;NLE;Activo;Mismas Tiendas;R75 Monterrey Lindavista;D04 NORESTE;$17.369;$18.780;($1.411);44,37%;42,53%;$8.447;586;539;$ 7.706,23;$178.142;$100.954;11.582;6.706;;;;;$12.744;$4.233;539;380;$165.398;$96.722;11.043;6.326
7440;2024;Sem-31;6698 - Valle del Roble (NLE);20221201;7440;20400101;NLE;Activo;Mismas Tiendas;R52 Monterrey Juarez;D04 NORESTE;$10.869;$9.751;$1.118;42,15%;47,39%;$5.527;371;305;$ 4.580,99;$164.417;$107.420;11.374;6.264;;;;;$885;$434;84;24;$163.532;$106.986;11.290;6.240
7440;2024;Sem-31;6700 - Kanasin (YUC);20190815;7440;20400101;YUC;Activo;Mismas Tiendas;R70 Yucatan;D06 SURESTE;$18.865;$17.864;$1.002;47,23%;45,27%;$8.635;623;565;$ 8.909,31;$191.421;$134.069;12.440;8.262;;;;;$10.693;$5.593;592;292;$180.728;$128.475;11.848;7.970
7440;2024;Sem-31;6702 - Comalcalco (TAB);20190716;7440;20400101;TAB;Activo;Mismas Tiendas;R44 Tabasco;D06 SURESTE;$32.666;$25.647;$7.019;42,99%;48,99%;$16.336;1.068;807;$ 14.043,05;$170.139;$118.895;11.271;8.889;;;;;$15.684;$3.699;756;240;$154.456;$115.196;10.515;8.649
7440;2024;Sem-31;6708 - Gomez Morin Cedros (CHH);20220324;7440;20400101;CHH;Activo;Mismas Tiendas;R21 Juarez Sur;D07 NORTE;$15.058;$18.652;($3.594);48,43%;51,33%;$6.711;432;565;$ 7.292,91;$208.997;$118.689;14.176;7.952;;;;;$5.416;$5.577;252;268;$203.582;$113.112;13.924;7.684
7440;2024;Sem-31;6712 - Jardines (COA);20220728;7440;20400101;COA;Activo;Mismas Tiendas;R17 Saltillo / Ramos;D07 NORTE;$16.567;$12.982;$3.586;43,22%;47,32%;$8.247;557;402;$ 7.160,57;$172.822;$110.106;11.371;6.822;;;;;$4.449;$3.652;180;216;$168.373;$106.454;11.191;6.606
7440;2024;Sem-31;6731 - Residencial Apodaca (NLE);20240411;7440;20400101;NLE;Activo;NA;R62 Monterrey Guadalupe;D04 NORESTE;$18.253;;$18.253;45,69%;-7,00%;$8.636;542;;$ 8.339,80;$113.462;;6.996;;;;;;$8.688;;494;;$104.774;;6.502;
7440;2024;Sem-31;6732 - Plaza Santa Maria (NLE);20240530;7440;20400101;NLE;Activo;NA;R62 Monterrey Guadalupe;D04 NORESTE;$23.119;;$23.119;44,06%;-7,00%;$11.315;809;;$ 10.186,36;$140.165;;9.211;;;;;;$17.530;;885;;$122.635;;8.326;
7440;2024;Sem-31;6733 - Ixtlahuaca (MEX);20240125;7440;20400101;MEX;Activo;NA;R63 Toluca;D08 CENTRO (CDMX,PUE,MOR,GRO);$18.857;;$18.857;45,49%;-7,00%;$8.960;646;;$ 8.577,35;$128.195;;8.891;;;;;;$0;;;;$128.195;;8.891;
7440;2024;Sem-31;6734 - Villas de Alcala (NLE);20240613;7440;20400101;NLE;Activo;NA;R75 Monterrey Lindavista;D04 NORESTE;$18.507;;$18.507;45,77%;-7,00%;$8.741;664;;$ 8.470,44;$144.734;;9.497;;;;;;$23.713;;1.294;;$121.021;;8.203;
7440;2024;Sem-31;6736 - Plaza Molinete (NLE);20240516;7440;20400101;NLE;Activo;NA;R62 Monterrey Guadalupe;D04 NORESTE;$19.259;;$19.259;45,54%;-7,00%;$9.141;640;;$ 8.770,47;$157.763;;9.836;;;;;;$9.508;;476;;$148.255;;9.360;
7440;2024;Sem-31;6743 - Mi Plaza Caliche (CHH);20240808;7440;20400101;CHH;Activo;NA;R20 Chihuahua;D07 NORTE;;;;;;;;;;$124.216;;9.603;;;;;;$7.005;;400;;$117.210;;9.203;
7440;2024;Sem-31;6745 - Plaza Alizo (CHH);20240620;7440;20400101;CHH;Activo;NA;R53 Juarez Norte;D07 NORTE;$40.222;;$40.222;52,03%;-7,00%;$16.481;1.265;;$ 20.925,97;$137.578;;8.898;;;;;;$14.322;;742;;$123.256;;8.156;
7440;2024;Sem-31;6747 - Plaza Milenium (MEX);20240718;7440;20400101;MEX;Activo;NA;R32 Naucalpan;D08 CENTRO (CDMX,PUE,MOR,GRO);$22.397;;$22.397;51,81%;-7,00%;$9.225;726;;$ 11.603,89;$121.518;;8.750;;;;;;$0;;;;$121.518;;8.750;
7440;2024;Sem-31;6750 - Urban center (VER);20240530;7440;20400101;VER;Activo;NA;R40 Veracruz Norte;D06 SURESTE;$24.045;;$24.045;47,12%;-7,00%;$11.031;753;;$ 11.330,88;$101.614;;6.716;;;;;;$0;;;;$101.614;;6.716;
7440;2024;Sem-31;6820 - Cd. Deportiva (TAB);20081221;7440;20400101;TAB;Activo;Mismas Tiendas;R44 Tabasco;D06 SURESTE;$25.205;$34.676;($9.471);43,36%;43,90%;$12.512;853;1.012;$ 10.928,29;$183.343;$123.427;13.028;8.486;;;;;$11.184;$41.603;552;2.598;$172.159;$81.824;12.476;5.888
7440;2024;Sem-31;6823 - Cancun Mall (ROO);20141030;7440;20400101;ROO;Activo;Mismas Tiendas;R39 Cancun;D06 SURESTE;$27.693;$22.905;$4.788;45,65%;46,57%;$13.112;923;722;$ 12.642,38;$172.696;$106.113;11.392;8.052;;;;;$29.735;$10.764;1.881;640;$142.961;$95.349;9.511;7.412
7440;2024;Sem-31;6829 - Jose Ma. Morelos (QUE);20150810;7440;20400101;QUE;Activo;Mismas Tiendas;R49 Cancun - Chetumal;D06 SURESTE;$17.964;$21.379;($3.415);47,67%;43,81%;$8.144;599;646;$ 8.562,66;$190.438;$123.935;13.053;8.729;;;;;$18.236;$7.514;824;376;$172.202;$116.420;12.229;8.353
7440;2024;Sem-31;6835 - Casa Blanca (TAB);20141122;7440;20400101;TAB;Activo;Mismas Tiendas;R44 Tabasco;D06 SURESTE;$16.638;$9.806;$6.832;43,67%;44,49%;$8.207;538;336;$ 7.266,48;$167.056;$82.755;11.700;5.925;;;;;$10.912;$1.814;496;144;$156.143;$80.940;11.204;5.781
7440;2024;Sem-31;6838 - Villa Flores (CHP);20150520;7440;20400101;CHP;Activo;Mismas Tiendas;R47 Chiapas;D06 SURESTE;$29.160;$28.462;$698;45,22%;45,45%;$13.934;869;850;$ 13.185,00;$162.523;$119.597;10.404;8.296;;;;;$15.632;$8.451;814;636;$146.891;$111.146;9.590;7.660
7440;2024;Sem-31;6840 - Campeche Centro (CAM);20150510;7440;20400101;CAM;Activo;Mismas Tiendas;R43 Merida-Campeche;D06 SURESTE;$25.210;$18.931;$6.279;42,57%;51,33%;$12.713;837;591;$ 10.731,65;$193.714;$77.455;12.885;6.603;;;;;$25.812;$16.687;1.548;1.219;$167.902;$60.768;11.337;5.384
